time_s,T_center,T_surface,C_center,C_surface
6318,47.4413,48.3365,2.2795,1.288
6319,47.4428,48.3373,2.2794,1.288
6320,47.4442,48.338,2.2793,1.2879
6321,47.4457,48.3387,2.2792,1.2878
6322,47.4471,48.3395,2.279,1.2878
6323,47.4486,48.3402,2.2789,1.2877
6324,47.45,48.3409,2.2788,1.2876
6325,47.4515,48.3416,2.2787,1.2876
6326,47.4529,48.3424,2.2785,1.2875
6327,47.4544,48.3431,2.2784,1.2874
6328,47.4558,48.3438,2.2783,1.2874
6329,47.4573,48.3445,2.2782,1.2873
6330,47.4587,48.3452,2.2781,1.2873
6331,47.4602,48.3458,2.2779,1.2872
6332,47.4616,48.3465,2.2778,1.2871
6333,47.4631,48.3472,2.2777,1.2871
6334,47.4645,48.3479,2.2776,1.287
6335,47.4659,48.3485,2.2774,1.2869
6336,47.4674,48.3492,2.2773,1.2869
6337,47.4688,48.3499,2.2772,1.2868
6338,47.4703,48.3505,2.2771,1.2867
6339,47.4717,48.3512,2.277,1.2867
6340,47.4732,48.3518,2.2768,1.2866
6341,47.4746,48.3525,2.2767,1.2865
6342,47.476,48.3531,2.2766,1.2865
6343,47.4775,48.3537,2.2765,1.2864
6344,47.4789,48.3544,2.2764,1.2863
6345,47.4804,48.355,2.2762,1.2863
6346,47.4818,48.3556,2.2761,1.2862
6347,47.4832,48.3562,2.276,1.2861
6348,47.4847,48.3568,2.2759,1.2861
6349,47.4861,48.3574,2.2757,1.286
6350,47.4875,48.3581,2.2756,1.286
6351,47.489,48.3587,2.2755,1.2859
6352,47.4904,48.3593,2.2754,1.2858
6353,47.4919,48.3598,2.2753,1.2858
6354,47.4933,48.3604,2.2751,1.2857
6355,47.4947,48.361,2.275,1.2856
6356,47.4962,48.3616,2.2749,1.2856
6357,47.4976,48.3622,2.2748,1.2855
6358,47.499,48.3628,2.2746,1.2854
6359,47.5005,48.3633,2.2745,1.2854
6360,47.5019,48.3639,2.2744,1.2853
6361,47.5033,48.3645,2.2743,1.2852
6362,47.5048,48.3651,2.2742,1.2852
6363,47.5062,48.3657,2.274,1.2851
6364,47.5076,48.3663,2.2739,1.285
6365,47.509,48.3668,2.2738,1.285
6366,47.5105,48.3674,2.2737,1.2849
6367,47.5119,48.368,2.2736,1.2848
6368,47.5133,48.3686,2.2734,1.2848
6369,47.5148,48.3692,2.2733,1.2847
6370,47.5162,48.3698,2.2732,1.2846
6371,47.5176,48.3704,2.2731,1.2846
6372,47.519,48.371,2.2729,1.2845
6373,47.5205,48.3716,2.2728,1.2844
6374,47.5219,48.3722,2.2727,1.2844
6375,47.5233,48.3728,2.2726,1.2843
6376,47.5247,48.3734,2.2725,1.2843
6377,47.5262,48.374,2.2723,1.2842
6378,47.5276,48.3746,2.2722,1.2841
6379,47.529,48.3752,2.2721,1.2841
6380,47.5304,48.3758,2.272,1.284
6381,47.5319,48.3763,2.2718,1.2839
6382,47.5333,48.3769,2.2717,1.2839
6383,47.5347,48.3775,2.2716,1.2838
6384,47.5361,48.3781,2.2715,1.2837
6385,47.5375,48.3787,2.2714,1.2837
6386,47.539,48.3793,2.2712,1.2836
6387,47.5404,48.3798,2.2711,1.2835
6388,47.5418,48.3804,2.271,1.2835
6389,47.5432,48.381,2.2709,1.2834
6390,47.5446,48.3816,2.2707,1.2833
6391,47.5461,48.3822,2.2706,1.2833
6392,47.5475,48.3827,2.2705,1.2832
6393,47.5489,48.3833,2.2704,1.2831
6394,47.5503,48.3839,2.2703,1.2831
6395,47.5517,48.3844,2.2701,1.283
6396,47.5531,48.385,2.27,1.2829
6397,47.5545,48.3856,2.2699,1.2829
6398,47.556,48.3862,2.2698,1.2828
6399,47.5574,48.3867,2.2696,1.2828
6400,47.5588,48.3873,2.2695,1.2827
6401,47.5602,48.3878,2.2694,1.2826
6402,47.5616,48.3884,2.2693,1.2826
6403,47.563,48.389,2.2692,1.2825
6404,47.5644,48.3895,2.269,1.2824
6405,47.5658,48.3901,2.2689,1.2824
6406,47.5672,48.3906,2.2688,1.2823
6407,47.5686,48.3912,2.2687,1.2822
6408,47.57,48.3917,2.2685,1.2822
6409,47.5715,48.3923,2.2684,1.2821
6410,47.5729,48.3928,2.2683,1.282
6411,47.5743,48.3934,2.2682,1.282
6412,47.5757,48.3939,2.2681,1.2819
6413,47.5771,48.3945,2.2679,1.2818
6414,47.5785,48.395,2.2678,1.2818
6415,47.5799,48.3956,2.2677,1.2817
6416,47.5813,48.3961,2.2676,1.2816
6417,47.5827,48.3967,2.2674,1.2816
6418,47.5841,48.3972,2.2673,1.2815
6419,47.5855,48.3977,2.2672,1.2814
6420,47.5869,48.3983,2.2671,1.2814
6421,47.5883,48.3988,2.267,1.2813
6422,47.5897,48.3993,2.2668,1.2813
6423,47.5911,48.3999,2.2667,1.2812
6424,47.5925,48.4004,2.2666,1.2811
6425,47.5939,48.4009,2.2665,1.2811
6426,47.5953,48.4014,2.2663,1.281
6427,47.5966,48.402,2.2662,1.2809
6428,47.598,48.4025,2.2661,1.2809
6429,47.5994,48.403,2.266,1.2808
6430,47.6008,48.4035,2.2659,1.2807
6431,47.6022,48.404,2.2657,1.2807
6432,47.6036,48.4046,2.2656,1.2806
6433,47.605,48.4051,2.2655,1.2805
6434,47.6064,48.4056,2.2654,1.2805
6435,47.6078,48.4061,2.2652,1.2804
6436,47.6092,48.4066,2.2651,1.2803
6437,47.6105,48.4071,2.265,1.2803
6438,47.6119,48.4076,2.2649,1.2802
6439,47.6133,48.4081,2.2648,1.2801
6440,47.6147,48.4086,2.2646,1.2801
6441,47.6161,48.4091,2.2645,1.28
6442,47.6175,48.4097,2.2644,1.2799
6443,47.6188,48.4102,2.2643,1.2799
6444,47.6202,48.4106,2.2641,1.2798
6445,47.6216,48.4111,2.264,1.2797
6446,47.623,48.4116,2.2639,1.2797
6447,47.6244,48.4121,2.2638,1.2796
6448,47.6257,48.4126,2.2637,1.2795
6449,47.6271,48.4131,2.2635,1.2795
6450,47.6285,48.4136,2.2634,1.2794
6451,47.6299,48.4141,2.2633,1.2793
6452,47.6312,48.4146,2.2632,1.2793
6453,47.6326,48.4151,2.263,1.2792
6454,47.634,48.4156,2.2629,1.2791
6455,47.6354,48.416,2.2628,1.2791
6456,47.6367,48.4165,2.2627,1.279
6457,47.6381,48.417,2.2626,1.279
6458,47.6395,48.4175,2.2624,1.2789
6459,47.6408,48.418,2.2623,1.2788
6460,47.6422,48.4184,2.2622,1.2788
6461,47.6436,48.4189,2.2621,1.2787
6462,47.6449,48.4194,2.2619,1.2786
6463,47.6463,48.4199,2.2618,1.2786
6464,47.6477,48.4203,2.2617,1.2785
6465,47.649,48.4208,2.2616,1.2784
6466,47.6504,48.4213,2.2615,1.2784
6467,47.6517,48.4217,2.2613,1.2783
6468,47.6531,48.4222,2.2612,1.2782
6469,47.6545,48.4227,2.2611,1.2782
6470,47.6558,48.4231,2.261,1.2781
6471,47.6572,48.4236,2.2608,1.278
6472,47.6585,48.424,2.2607,1.278
6473,47.6599,48.4245,2.2606,1.2779
6474,47.6612,48.4249,2.2605,1.2778
6475,47.6626,48.4254,2.2604,1.2778
6476,47.664,48.4259,2.2602,1.2777
6477,47.6653,48.4263,2.2601,1.2776
6478,47.6667,48.4268,2.26,1.2776
6479,47.668,48.4272,2.2599,1.2775
6480,47.6694,48.4277,2.2597,1.2774
6481,47.6707,48.4282,2.2596,1.2774
6482,47.672,48.429,2.2595,1.2773
6483,47.6734,48.4297,2.2594,1.2772
6484,47.6747,48.4306,2.2592,1.2772
6485,47.6761,48.4315,2.2591,1.2771
6486,47.6774,48.4324,2.259,1.277
6487,47.6788,48.4334,2.2589,1.277
6488,47.6801,48.4345,2.2588,1.2769
6489,47.6814,48.4355,2.2586,1.2768
6490,47.6828,48.4366,2.2585,1.2768
6491,47.6841,48.4377,2.2584,1.2767
6492,47.6855,48.4389,2.2583,1.2766
6493,47.6868,48.4401,2.2581,1.2766
6494,47.6881,48.4413,2.258,1.2765
6495,47.6895,48.4425,2.2579,1.2764
6496,47.6908,48.4438,2.2578,1.2764
6497,47.6921,48.4451,2.2577,1.2763
6498,47.6934,48.4464,2.2575,1.2763
6499,47.6948,48.4477,2.2574,1.2762
6500,47.6961,48.4491,2.2573,1.2761
6501,47.6974,48.4504,2.2572,1.2761
6502,47.6988,48.4518,2.257,1.276
6503,47.7001,48.4532,2.2569,1.2759
6504,47.7014,48.4547,2.2568,1.2759
6505,47.7027,48.4561,2.2567,1.2758
6506,47.7041,48.4576,2.2565,1.2757
6507,47.7054,48.4591,2.2564,1.2757
6508,47.7067,48.4606,2.2563,1.2756
6509,47.708,48.4621,2.2562,1.2755
6510,47.7093,48.4636,2.2561,1.2755
6511,47.7106,48.4652,2.2559,1.2754
6512,47.712,48.4667,2.2558,1.2753
6513,47.7133,48.4683,2.2557,1.2753
6514,47.7146,48.4699,2.2556,1.2752
6515,47.7159,48.4715,2.2554,1.2752
6516,47.7172,48.4731,2.2553,1.2751
6517,47.7185,48.4748,2.2552,1.275
6518,47.7198,48.4764,2.2551,1.275
6519,47.7211,48.4781,2.255,1.2749
6520,47.7224,48.4798,2.2548,1.2748
6521,47.7237,48.4815,2.2547,1.2748
6522,47.725,48.4832,2.2546,1.2747
6523,47.7263,48.4849,2.2545,1.2746
6524,47.7276,48.4867,2.2543,1.2746
6525,47.7289,48.4884,2.2542,1.2745
6526,47.7302,48.4902,2.2541,1.2744
6527,47.7315,48.4919,2.254,1.2744
6528,47.7328,48.4937,2.2538,1.2743
6529,47.7341,48.4955,2.2537,1.2743
6530,47.7354,48.4973,2.2536,1.2742
6531,47.7367,48.4991,2.2535,1.2741
6532,47.738,48.501,2.2534,1.2741
6533,47.7393,48.5028,2.2532,1.274
6534,47.7406,48.5047,2.2531,1.2739
6535,47.7419,48.5065,2.253,1.2739
6536,47.7432,48.5084,2.2529,1.2738
6537,47.7445,48.5103,2.2527,1.2738
6538,47.7457,48.5122,2.2526,1.2737
6539,47.747,48.5141,2.2525,1.2736
6540,47.7483,48.516,2.2524,1.2736
6541,47.7496,48.5178,2.2523,1.2735
6542,47.7509,48.5194,2.2521,1.2734
6543,47.7522,48.5209,2.252,1.2734
6544,47.7534,48.5223,2.2519,1.2733
6545,47.7547,48.5237,2.2518,1.2732
6546,47.756,48.525,2.2516,1.2732
6547,47.7573,48.5263,2.2515,1.2731
6548,47.7585,48.5276,2.2514,1.2731
6549,47.7598,48.5288,2.2513,1.273
6550,47.7611,48.5299,2.2511,1.2729
6551,47.7623,48.5311,2.251,1.2729
6552,47.7636,48.5322,2.2509,1.2728
6553,47.7649,48.5333,2.2508,1.2727
6554,47.7661,48.5343,2.2507,1.2727
6555,47.7674,48.5354,2.2505,1.2726
6556,47.7687,48.5364,2.2504,1.2725
6557,47.7699,48.5374,2.2503,1.2725
6558,47.7712,48.5383,2.2502,1.2724
6559,47.7725,48.5393,2.25,1.2724
6560,47.7737,48.5402,2.2499,1.2723
6561,47.775,48.5411,2.2498,1.2722
6562,47.7762,48.542,2.2497,1.2722
6563,47.7775,48.5428,2.2495,1.2721
6564,47.7787,48.5437,2.2494,1.272
6565,47.78,48.5445,2.2493,1.272
6566,47.7812,48.5453,2.2492,1.2719
6567,47.7825,48.5461,2.2491,1.2718
6568,47.7837,48.5469,2.2489,1.2718
6569,47.785,48.5477,2.2488,1.2717
6570,47.7862,48.5484,2.2487,1.2716
6571,47.7875,48.5491,2.2486,1.2716
6572,47.7887,48.5499,2.2484,1.2715
6573,47.79,48.5506,2.2483,1.2715
6574,47.7912,48.5513,2.2482,1.2714
6575,47.7925,48.552,2.2481,1.2713
6576,47.7937,48.5526,2.2479,1.2713
6577,47.7949,48.5533,2.2478,1.2712
6578,47.7962,48.5539,2.2477,1.2711
6579,47.7974,48.5546,2.2476,1.2711
6580,47.7986,48.5552,2.2475,1.271
6581,47.7999,48.5558,2.2473,1.2709
6582,47.8011,48.5564,2.2472,1.2709
6583,47.8023,48.557,2.2471,1.2708
6584,47.8036,48.5575,2.247,1.2707
6585,47.8048,48.5581,2.2468,1.2707
6586,47.806,48.5587,2.2467,1.2706
6587,47.8073,48.5592,2.2466,1.2706
6588,47.8085,48.5597,2.2465,1.2705
6589,47.8097,48.5603,2.2463,1.2704
6590,47.8109,48.5608,2.2462,1.2704
6591,47.8122,48.5613,2.2461,1.2703
6592,47.8134,48.5618,2.246,1.2702
6593,47.8146,48.5623,2.2459,1.2702
6594,47.8158,48.5627,2.2457,1.2701
6595,47.817,48.5632,2.2456,1.27
6596,47.8183,48.5637,2.2455,1.27
6597,47.8195,48.5641,2.2454,1.2699
6598,47.8207,48.5646,2.2452,1.2698
6599,47.8219,48.565,2.2451,1.2698
6600,47.8231,48.5654,2.245,1.2697
6601,47.8243,48.5659,2.2449,1.2696
6602,47.8256,48.5663,2.2447,1.2696
6603,47.8268,48.5668,2.2446,1.2695
6604,47.828,48.5673,2.2445,1.2695
6605,47.8292,48.5677,2.2444,1.2694
6606,47.8304,48.5682,2.2443,1.2693
6607,47.8316,48.5687,2.2441,1.2693
6608,47.8328,48.5692,2.244,1.2692
6609,47.834,48.5696,2.2439,1.2691
6610,47.8352,48.5701,2.2438,1.2691
6611,47.8364,48.5706,2.2436,1.269
6612,47.8376,48.571,2.2435,1.2689
6613,47.8388,48.5715,2.2434,1.2689
6614,47.84,48.572,2.2433,1.2688
6615,47.8412,48.5724,2.2431,1.2687
6616,47.8425,48.5729,2.243,1.2687
6617,47.8437,48.5734,2.2429,1.2686
6618,47.8449,48.5738,2.2428,1.2685
6619,47.8461,48.5743,2.2427,1.2685
6620,47.8472,48.5747,2.2425,1.2684
6621,47.8484,48.5752,2.2424,1.2683
6622,47.8496,48.5756,2.2423,1.2683
6623,47.8508,48.5761,2.2422,1.2682
6624,47.852,48.5765,2.242,1.2682
6625,47.8532,48.577,2.2419,1.2681
6626,47.8544,48.5774,2.2418,1.268
6627,47.8556,48.5778,2.2417,1.268
6628,47.8568,48.5783,2.2415,1.2679
6629,47.858,48.5787,2.2414,1.2678
6630,47.8592,48.5791,2.2413,1.2678
6631,47.8604,48.5796,2.2412,1.2677
6632,47.8616,48.58,2.2411,1.2676
6633,47.8628,48.5804,2.2409,1.2676
6634,47.864,48.5808,2.2408,1.2675
6635,47.8651,48.5812,2.2407,1.2674
6636,47.8663,48.5817,2.2406,1.2674
6637,47.8675,48.5821,2.2404,1.2673
6638,47.8687,48.5825,2.2403,1.2672
6639,47.8699,48.5829,2.2402,1.2672
6640,47.8711,48.5833,2.2401,1.2671
6641,47.8723,48.5837,2.2399,1.267
6642,47.8735,48.5841,2.2398,1.267
6643,47.8746,48.5845,2.2397,1.2669
6644,47.8758,48.5848,2.2396,1.2668
6645,47.877,48.5852,2.2394,1.2668
6646,47.8782,48.5856,2.2393,1.2667
6647,47.8794,48.586,2.2392,1.2667
6648,47.8806,48.5864,2.2391,1.2666
6649,47.8817,48.5868,2.239,1.2665
6650,47.8829,48.5871,2.2388,1.2665
6651,47.8841,48.5875,2.2387,1.2664
6652,47.8853,48.5879,2.2386,1.2663
6653,47.8865,48.5882,2.2385,1.2663
6654,47.8876,48.5886,2.2383,1.2662
6655,47.8888,48.589,2.2382,1.2661
6656,47.89,48.5893,2.2381,1.2661
6657,47.8912,48.5897,2.238,1.266
6658,47.8924,48.59,2.2378,1.2659
6659,47.8935,48.5904,2.2377,1.2659
6660,47.8947,48.5907,2.2376,1.2658
6661,47.8959,48.5911,2.2375,1.2657
6662,47.8971,48.5916,2.2374,1.2657
6663,47.8982,48.592,2.2372,1.2656
6664,47.8994,48.5925,2.2371,1.2655
6665,47.9006,48.593,2.237,1.2655
6666,47.9018,48.5935,2.2369,1.2654
6667,47.9029,48.5941,2.2367,1.2653
6668,47.9041,48.5946,2.2366,1.2653
6669,47.9053,48.5951,2.2365,1.2652
6670,47.9065,48.5957,2.2364,1.2652
6671,47.9076,48.5963,2.2362,1.2651
6672,47.9088,48.5969,2.2361,1.265
6673,47.91,48.5975,2.236,1.265
6674,47.9111,48.5981,2.2359,1.2649
6675,47.9123,48.5987,2.2358,1.2648
6676,47.9135,48.5993,2.2356,1.2648
6677,47.9147,48.5999,2.2355,1.2647
6678,47.9158,48.6005,2.2354,1.2646
6679,47.917,48.6011,2.2353,1.2646
6680,47.9182,48.6018,2.2351,1.2645
6681,47.9193,48.6024,2.235,1.2644
6682,47.9205,48.6031,2.2349,1.2644
6683,47.9217,48.6037,2.2348,1.2643
6684,47.9228,48.6044,2.2346,1.2642
6685,47.924,48.605,2.2345,1.2642
6686,47.9252,48.6057,2.2344,1.2641
6687,47.9263,48.6064,2.2343,1.264
6688,47.9275,48.6071,2.2341,1.264
6689,47.9287,48.6077,2.234,1.2639
6690,47.9298,48.6084,2.2339,1.2638
6691,47.931,48.6091,2.2338,1.2638
6692,47.9321,48.6098,2.2337,1.2637
6693,47.9333,48.6105,2.2335,1.2637
6694,47.9345,48.6112,2.2334,1.2636
6695,47.9356,48.6119,2.2333,1.2635
6696,47.9368,48.6126,2.2332,1.2635
6697,47.938,48.6133,2.233,1.2634
6698,47.9391,48.614,2.2329,1.2633
6699,47.9403,48.6148,2.2328,1.2633
6700,47.9414,48.6155,2.2327,1.2632
6701,47.9426,48.6162,2.2325,1.2631
6702,47.9437,48.6169,2.2324,1.2631
6703,47.9449,48.6177,2.2323,1.263
6704,47.9461,48.6184,2.2322,1.2629
6705,47.9472,48.6191,2.232,1.2629
6706,47.9484,48.6199,2.2319,1.2628
6707,47.9495,48.6206,2.2318,1.2627
6708,47.9507,48.6213,2.2317,1.2627
6709,47.9518,48.6221,2.2316,1.2626
6710,47.953,48.6228,2.2314,1.2625
6711,47.9541,48.6236,2.2313,1.2625
6712,47.9553,48.6243,2.2312,1.2624
6713,47.9564,48.6251,2.2311,1.2623
6714,47.9576,48.6259,2.2309,1.2623
6715,47.9588,48.6266,2.2308,1.2622
6716,47.9599,48.6274,2.2307,1.2622
6717,47.9611,48.6282,2.2306,1.2621
6718,47.9622,48.6289,2.2304,1.262
6719,47.9633,48.6297,2.2303,1.262
6720,47.9645,48.6305,2.2302,1.2619
6721,47.9656,48.6313,2.2301,1.2618
6722,47.9668,48.6321,2.2299,1.2618
6723,47.9679,48.6329,2.2298,1.2617
6724,47.9691,48.6338,2.2297,1.2616
6725,47.9702,48.6346,2.2296,1.2616
6726,47.9714,48.6355,2.2295,1.2615
6727,47.9725,48.6364,2.2293,1.2614
6728,47.9737,48.6373,2.2292,1.2614
6729,47.9748,48.6382,2.2291,1.2613
6730,47.9759,48.6391,2.229,1.2612
6731,47.9771,48.64,2.2288,1.2612
6732,47.9782,48.6409,2.2287,1.2611
6733,47.9794,48.6418,2.2286,1.261
6734,47.9805,48.6428,2.2285,1.261
6735,47.9816,48.6437,2.2283,1.2609
6736,47.9828,48.6447,2.2282,1.2609
6737,47.9839,48.6456,2.2281,1.2608
6738,47.985,48.6466,2.228,1.2607
6739,47.9862,48.6475,2.2278,1.2607
6740,47.9873,48.6485,2.2277,1.2606
6741,47.9884,48.6495,2.2276,1.2605
6742,47.9896,48.6505,2.2275,1.2605
6743,47.9907,48.6515,2.2274,1.2604
6744,47.9918,48.6524,2.2272,1.2603
6745,47.993,48.6534,2.2271,1.2603
6746,47.9941,48.6544,2.227,1.2602
6747,47.9952,48.6555,2.2269,1.2601
6748,47.9964,48.6565,2.2267,1.2601
6749,47.9975,48.6575,2.2266,1.26
6750,47.9986,48.6585,2.2265,1.2599
6751,47.9997,48.6595,2.2264,1.2599
6752,48.0009,48.6605,2.2262,1.2598
6753,48.002,48.6616,2.2261,1.2598
6754,48.0031,48.6626,2.226,1.2597
6755,48.0042,48.6637,2.2259,1.2596
6756,48.0054,48.6647,2.2257,1.2596
6757,48.0065,48.6657,2.2256,1.2595
6758,48.0076,48.6668,2.2255,1.2594
6759,48.0087,48.6679,2.2254,1.2594
6760,48.0098,48.6689,2.2253,1.2593
6761,48.011,48.67,2.2251,1.2592
6762,48.0121,48.671,2.225,1.2592
6763,48.0132,48.6721,2.2249,1.2591
6764,48.0143,48.6732,2.2248,1.259
6765,48.0154,48.6743,2.2246,1.259
6766,48.0165,48.6753,2.2245,1.2589
6767,48.0176,48.6764,2.2244,1.2589
6768,48.0188,48.6775,2.2243,1.2588
6769,48.0199,48.6786,2.2241,1.2587
6770,48.021,48.6797,2.224,1.2587
6771,48.0221,48.6808,2.2239,1.2586
6772,48.0232,48.6819,2.2238,1.2585
6773,48.0243,48.683,2.2236,1.2585
6774,48.0254,48.6841,2.2235,1.2584
6775,48.0265,48.6852,2.2234,1.2583
6776,48.0276,48.6864,2.2233,1.2583
6777,48.0287,48.6875,2.2232,1.2582
6778,48.0298,48.6886,2.223,1.2581
6779,48.0309,48.6897,2.2229,1.2581
6780,48.032,48.6908,2.2228,1.258
6781,48.0331,48.6919,2.2227,1.258
6782,48.0342,48.6928,2.2225,1.2579
6783,48.0353,48.6937,2.2224,1.2578
6784,48.0364,48.6946,2.2223,1.2578
6785,48.0375,48.6954,2.2222,1.2577
6786,48.0386,48.6962,2.222,1.2576
6787,48.0397,48.697,2.2219,1.2576
6788,48.0408,48.6977,2.2218,1.2575
6789,48.0419,48.6984,2.2217,1.2574
6790,48.043,48.6991,2.2215,1.2574
6791,48.0441,48.6998,2.2214,1.2573
6792,48.0452,48.7004,2.2213,1.2572
6793,48.0463,48.7011,2.2212,1.2572
6794,48.0474,48.7017,2.2211,1.2571
6795,48.0485,48.7023,2.2209,1.2571
6796,48.0496,48.7029,2.2208,1.257
6797,48.0506,48.7035,2.2207,1.2569
6798,48.0517,48.704,2.2206,1.2569
6799,48.0528,48.7046,2.2204,1.2568
6800,48.0539,48.7051,2.2203,1.2567
6801,48.055,48.7056,2.2202,1.2567
6802,48.0561,48.7062,2.2201,1.2566
6803,48.0571,48.7067,2.2199,1.2565
6804,48.0582,48.7071,2.2198,1.2565
6805,48.0593,48.7076,2.2197,1.2564
6806,48.0604,48.7081,2.2196,1.2563
6807,48.0615,48.7085,2.2194,1.2563
6808,48.0625,48.709,2.2193,1.2562
6809,48.0636,48.7094,2.2192,1.2561
6810,48.0647,48.7098,2.2191,1.2561
6811,48.0658,48.7103,2.219,1.256
6812,48.0669,48.7107,2.2188,1.256
6813,48.0679,48.7111,2.2187,1.2559
6814,48.069,48.7114,2.2186,1.2558
6815,48.0701,48.7118,2.2185,1.2558
6816,48.0711,48.7122,2.2183,1.2557
6817,48.0722,48.7125,2.2182,1.2556
6818,48.0733,48.7129,2.2181,1.2556
6819,48.0744,48.7132,2.218,1.2555
6820,48.0754,48.7136,2.2178,1.2554
6821,48.0765,48.7139,2.2177,1.2554
6822,48.0776,48.7142,2.2176,1.2553
6823,48.0786,48.7145,2.2175,1.2552
6824,48.0797,48.7148,2.2173,1.2552
6825,48.0808,48.7151,2.2172,1.2551
6826,48.0818,48.7154,2.2171,1.255
6827,48.0829,48.7157,2.217,1.255
6828,48.084,48.716,2.2169,1.2549
6829,48.085,48.7162,2.2167,1.2548
6830,48.0861,48.7165,2.2166,1.2548
6831,48.0871,48.7167,2.2165,1.2547
6832,48.0882,48.717,2.2164,1.2547
6833,48.0893,48.7172,2.2162,1.2546
6834,48.0903,48.7174,2.2161,1.2545
6835,48.0914,48.7177,2.216,1.2545
6836,48.0924,48.7179,2.2159,1.2544
6837,48.0935,48.7181,2.2157,1.2543
6838,48.0945,48.7183,2.2156,1.2543
6839,48.0956,48.7185,2.2155,1.2542
6840,48.0967,48.7187,2.2154,1.2541
6841,48.0977,48.719,2.2152,1.2541
6842,48.0988,48.7195,2.2151,1.254
6843,48.0998,48.7201,2.215,1.2539
6844,48.1009,48.7207,2.2149,1.2539
6845,48.1019,48.7214,2.2147,1.2538
6846,48.103,48.7221,2.2146,1.2537
6847,48.104,48.7228,2.2145,1.2537
6848,48.1051,48.7236,2.2144,1.2536
6849,48.1061,48.7245,2.2143,1.2535
6850,48.1072,48.7253,2.2141,1.2535
6851,48.1082,48.7262,2.214,1.2534
6852,48.1093,48.7272,2.2139,1.2533
6853,48.1103,48.7281,2.2138,1.2533
6854,48.1113,48.7291,2.2136,1.2532
6855,48.1124,48.7301,2.2135,1.2532
6856,48.1134,48.7311,2.2134,1.2531
6857,48.1145,48.7322,2.2133,1.253
6858,48.1155,48.7333,2.2131,1.253
6859,48.1166,48.7344,2.213,1.2529
6860,48.1176,48.7355,2.2129,1.2528
6861,48.1186,48.7366,2.2128,1.2528
6862,48.1197,48.7378,2.2126,1.2527
6863,48.1207,48.7389,2.2125,1.2526
6864,48.1218,48.7401,2.2124,1.2526
6865,48.1228,48.7413,2.2123,1.2525
6866,48.1238,48.7425,2.2122,1.2524
6867,48.1249,48.7438,2.212,1.2524
6868,48.1259,48.745,2.2119,1.2523
6869,48.127,48.7463,2.2118,1.2522
6870,48.128,48.7476,2.2117,1.2522
6871,48.129,48.7489,2.2115,1.2521
6872,48.1301,48.7502,2.2114,1.2521
6873,48.1311,48.7515,2.2113,1.252
6874,48.1321,48.7528,2.2112,1.2519
6875,48.1332,48.7542,2.211,1.2519
6876,48.1342,48.7556,2.2109,1.2518
6877,48.1352,48.7569,2.2108,1.2517
6878,48.1363,48.7583,2.2107,1.2517
6879,48.1373,48.7597,2.2105,1.2516
6880,48.1383,48.7612,2.2104,1.2515
6881,48.1393,48.7626,2.2103,1.2515
6882,48.1404,48.764,2.2102,1.2514
6883,48.1414,48.7655,2.21,1.2514
6884,48.1424,48.7669,2.2099,1.2513
6885,48.1435,48.7684,2.2098,1.2512
6886,48.1445,48.7699,2.2097,1.2512
6887,48.1455,48.7714,2.2096,1.2511
6888,48.1465,48.7729,2.2094,1.251
6889,48.1476,48.7744,2.2093,1.251
6890,48.1486,48.7759,2.2092,1.2509
6891,48.1496,48.7775,2.2091,1.2508
6892,48.1506,48.779,2.2089,1.2508
6893,48.1517,48.7806,2.2088,1.2507
6894,48.1527,48.7822,2.2087,1.2507
6895,48.1537,48.7837,2.2086,1.2506
6896,48.1547,48.7853,2.2084,1.2505
6897,48.1558,48.7869,2.2083,1.2505
6898,48.1568,48.7885,2.2082,1.2504
6899,48.1578,48.7901,2.2081,1.2503
6900,48.1588,48.7918,2.2079,1.2503
6901,48.1598,48.7933,2.2078,1.2502
6902,48.1609,48.7947,2.2077,1.2501
6903,48.1619,48.7961,2.2076,1.2501
6904,48.1629,48.7974,2.2074,1.25
6905,48.1639,48.7987,2.2073,1.25
6906,48.1649,48.8,2.2072,1.2499
6907,48.1659,48.8012,2.2071,1.2498
6908,48.167,48.8025,2.207,1.2498
6909,48.168,48.8037,2.2068,1.2497
6910,48.169,48.8048,2.2067,1.2496
6911,48.17,48.806,2.2066,1.2496
6912,48.171,48.8071,2.2065,1.2495
6913,48.172,48.8083,2.2063,1.2495
6914,48.173,48.8094,2.2062,1.2494
6915,48.1741,48.8105,2.2061,1.2493
6916,48.1751,48.8116,2.206,1.2493
6917,48.1761,48.8127,2.2058,1.2492
6918,48.1771,48.8137,2.2057,1.2491
6919,48.1781,48.8148,2.2056,1.2491
6920,48.1791,48.8158,2.2055,1.249
6921,48.1801,48.8169,2.2053,1.2489
6922,48.1811,48.8179,2.2052,1.2489
6923,48.1821,48.8189,2.2051,1.2488
6924,48.1831,48.8199,2.205,1.2488
6925,48.1841,48.8209,2.2049,1.2487
6926,48.1851,48.8219,2.2047,1.2486
6927,48.1861,48.8228,2.2046,1.2486
6928,48.1871,48.8238,2.2045,1.2485
6929,48.1882,48.8248,2.2044,1.2484
6930,48.1892,48.8257,2.2042,1.2484
6931,48.1902,48.8267,2.2041,1.2483
6932,48.1912,48.8276,2.204,1.2482
6933,48.1922,48.8286,2.2039,1.2482
6934,48.1932,48.8295,2.2037,1.2481
6935,48.1942,48.8304,2.2036,1.2481
